Type,Severity,Precipitation(in),Time(UTC),Latitude,Longitude,Date,Timestamp
Rain,Light,0,12:35 AM,33.126111,-96.109722,23-Nov-16,201611230035
Rain,Light,0,2:15 AM,33.126111,-96.109722,23-Nov-16,201611230215
Rain,Light,0,12:35 PM,33.126111,-96.109722,28-Nov-16,201611281235
Rain,Light,0,2:15 AM,33.126111,-96.109722,3-Dec-16,201612030215
Rain,Light,0,10:15 PM,33.126111,-96.109722,3-Dec-16,201612032215
Rain,Light,0,12:55 PM,33.126111,-96.109722,4-Dec-16,201612041255
Rain,Light,0,8:15 PM,33.126111,-96.109722,5-Dec-16,201612052015
Rain,Light,0,9:35 PM,33.126111,-96.109722,5-Dec-16,201612052135
Rain,Light,0,11:15 PM,33.126111,-96.109722,5-Dec-16,201612052315
Rain,Light,0,1:35 AM,33.126111,-96.109722,6-Dec-16,201612060135
Rain,Light,0,12:15 PM,33.126111,-96.109722,6-Dec-16,201612061215
Rain,Light,0,3:15 AM,33.126111,-96.109722,12-Dec-16,201612120315
Rain,Light,0,1:15 PM,33.126111,-96.109722,23-Dec-16,201612231315
Rain,Light,0,3:55 PM,33.126111,-96.109722,23-Dec-16,201612231555
Rain,Light,0,5:15 PM,33.126111,-96.109722,23-Dec-16,201612231715
Rain,Light,0,8:35 PM,33.126111,-96.109722,23-Dec-16,201612232035
Rain,Light,0,11:35 PM,33.126111,-96.109722,23-Dec-16,201612232335
Rain,Light,0,12:35 AM,33.126111,-96.109722,24-Dec-16,201612240035
Rain,Light,0,4:15 AM,33.126111,-96.109722,24-Dec-16,201612240415
Rain,Light,0,6:15 AM,33.126111,-96.109722,24-Dec-16,201612240615
Rain,Light,0,8:15 AM,33.126111,-96.109722,24-Dec-16,201612240815
Rain,Light,0,9:35 AM,33.126111,-96.109722,24-Dec-16,201612240935
Rain,Light,0,12:15 PM,33.126111,-96.109722,24-Dec-16,201612241215
Rain,Light,0,1:15 PM,33.126111,-96.109722,24-Dec-16,201612241315
Rain,Light,0,6:55 PM,33.126111,-96.109722,24-Dec-16,201612241855
Rain,Light,0,8:35 PM,33.126111,-96.109722,24-Dec-16,201612242035
Rain,Light,0,1:55 PM,33.126111,-96.109722,25-Dec-16,201612251355
Rain,Light,0,6:55 AM,33.126111,-96.109722,27-Dec-16,201612270655
Rain,Light,0,7:55 AM,33.126111,-96.109722,27-Dec-16,201612270755
Rain,Light,0,5:15 PM,33.126111,-96.109722,1-Jan-17,201701011715
Rain,Light,0,6:15 PM,33.126111,-96.109722,1-Jan-17,201701011815
Rain,Light,0,7:55 PM,33.126111,-96.109722,1-Jan-17,201701011955
Rain,Light,0,2:15 PM,33.126111,-96.109722,13-Jan-17,201701131415
Rain,Light,0,4:35 PM,33.126111,-96.109722,13-Jan-17,201701131635
Rain,Light,0,9:15 PM,33.126111,-96.109722,13-Jan-17,201701132115
Rain,Light,0,12:35 AM,33.126111,-96.109722,16-Jan-17,201701160035
Rain,Light,0,9:55 PM,33.126111,-96.109722,17-Jan-17,201701172155
Rain,Light,0,12:15 AM,33.126111,-96.109722,18-Jan-17,201701180015
Rain,Light,0,3:15 PM,33.126111,-96.109722,18-Jan-17,201701181515
Rain,Light,0,4:15 PM,33.126111,-96.109722,18-Jan-17,201701181615
Rain,Light,0,7:55 PM,33.126111,-96.109722,18-Jan-17,201701181955
Rain,Light,0,2:15 AM,33.126111,-96.109722,22-Jan-17,201701220215
Rain,Light,0,3:55 AM,33.126111,-96.109722,22-Jan-17,201701220355
Rain,Light,0,6:35 AM,33.126111,-96.109722,14-Feb-17,201702140635
Rain,Light,0,8:15 AM,33.126111,-96.109722,14-Feb-17,201702140815
Rain,Light,0,6:15 PM,33.126111,-96.109722,20-Feb-17,201702201815
Rain,Light,0,7:55 PM,33.126111,-96.109722,20-Feb-17,201702201955
Rain,Light,0,10:55 PM,33.126111,-96.109722,26-Feb-17,201702262255
Rain,Light,0,3:15 AM,33.126111,-96.109722,27-Feb-17,201702270315
Rain,Light,0,4:15 AM,33.126111,-96.109722,27-Feb-17,201702270415
Rain,Light,0,6:15 AM,33.126111,-96.109722,27-Feb-17,201702270615
Rain,Light,0,7:10 PM,33.126111,-96.109722,27-Feb-17,201702271910
Rain,Light,0,9:35 PM,33.126111,-96.109722,27-Feb-17,201702272135
Rain,Light,0,9:15 PM,33.126111,-96.109722,4-Mar-17,201703042115
Rain,Light,0,2:35 AM,33.126111,-96.109722,5-Mar-17,201703050235
Rain,Light,0,6:15 PM,33.126111,-96.109722,5-Mar-17,201703051815
Rain,Light,0,8:55 PM,33.126111,-96.109722,5-Mar-17,201703052055
Rain,Light,0,10:15 PM,33.126111,-96.109722,5-Mar-17,201703052215
Rain,Light,0,8:55 AM,33.126111,-96.109722,6-Mar-17,201703060855
Rain,Light,0,3:15 PM,33.126111,-96.109722,13-Mar-17,201703131515
Rain,Light,0,2:55 AM,33.126111,-96.109722,27-Mar-17,201703270255
Rain,Light,0,4:30 AM,33.126111,-96.109722,27-Mar-17,201703270430
Rain,Light,0,5:15 AM,33.126111,-96.109722,27-Mar-17,201703270515
Rain,Light,0,10:15 AM,33.126111,-96.109722,2-Apr-17,201704021015
Rain,Light,0,1:15 PM,33.126111,-96.109722,2-Apr-17,201704021315
Rain,Light,0,2:15 PM,33.126111,-96.109722,2-Apr-17,201704021415
Rain,Light,0,2:15 AM,33.126111,-96.109722,5-Apr-17,201704050215
Rain,Light,0,2:55 AM,33.126111,-96.109722,5-Apr-17,201704050255
Rain,Light,0,7:55 PM,33.126111,-96.109722,10-Apr-17,201704101955
Rain,Light,0,8:55 PM,33.126111,-96.109722,10-Apr-17,201704102055
Rain,Light,0,3:35 AM,33.126111,-96.109722,11-Apr-17,201704110335
Rain,Light,0,9:15 AM,33.126111,-96.109722,11-Apr-17,201704110915
Rain,Light,0,10:55 AM,33.126111,-96.109722,11-Apr-17,201704111055
Rain,Light,0,1:55 PM,33.126111,-96.109722,11-Apr-17,201704111355
Rain,Light,0,12:55 PM,33.126111,-96.109722,17-Apr-17,201704171255
Rain,Light,0,1:35 PM,33.126111,-96.109722,17-Apr-17,201704171335
Rain,Light,0,3:55 PM,33.126111,-96.109722,17-Apr-17,201704171555
Rain,Light,0,8:15 PM,33.126111,-96.109722,17-Apr-17,201704172015
Rain,Light,0,9:55 PM,33.126111,-96.109722,17-Apr-17,201704172155
Rain,Light,0,11:35 PM,33.126111,-96.109722,17-Apr-17,201704172335
Rain,Light,0,1:15 AM,33.126111,-96.109722,18-Apr-17,201704180115
Rain,Light,0,6:15 AM,33.126111,-96.109722,18-Apr-17,201704180615
Rain,Light,0,9:15 AM,33.126111,-96.109722,18-Apr-17,201704180915
Rain,Light,0,12:15 PM,33.126111,-96.109722,18-Apr-17,201704181215
Rain,Light,0,5:35 PM,33.126111,-96.109722,19-Apr-17,201704191735
Rain,Light,0,10:35 PM,33.126111,-96.109722,21-Apr-17,201704212235
Rain,Light,0,8:35 AM,33.126111,-96.109722,22-Apr-17,201704220835
Rain,Light,0,9:35 AM,33.126111,-96.109722,22-Apr-17,201704220935
Rain,Light,0,12:15 PM,33.126111,-96.109722,22-Apr-17,201704221215
Rain,Light,0,11:15 AM,33.126111,-96.109722,26-Apr-17,201704261115
Rain,Light,0,3:15 PM,33.126111,-96.109722,26-Apr-17,201704261515
Rain,Light,0,6:15 PM,33.126111,-96.109722,26-Apr-17,201704261815
Rain,Light,0,7:15 PM,33.126111,-96.109722,26-Apr-17,201704261915
Rain,Light,0,9:35 PM,33.126111,-96.109722,29-Apr-17,201704292135
Rain,Light,0,5:15 AM,33.126111,-96.109722,30-Apr-17,201704300515
Rain,Light,0,2:55 PM,33.126111,-96.109722,3-May-17,201705031455
Rain,Light,0,3:35 PM,33.126111,-96.109722,3-May-17,201705031535
Rain,Light,0,6:55 PM,33.126111,-96.109722,3-May-17,201705031855
Rain,Light,0,8:55 PM,33.126111,-96.109722,3-May-17,201705032055
Rain,Light,0,8:55 PM,33.126111,-96.109722,10-May-17,201705102055
Rain,Light,0,4:55 PM,33.126111,-96.109722,11-May-17,201705111655
Rain,Light,0,11:15 PM,33.126111,-96.109722,11-May-17,201705112315
Rain,Light,0,10:15 AM,33.126111,-96.109722,17-May-17,201705171015
Rain,Light,0,7:55 AM,33.126111,-96.109722,20-May-17,201705200755
Rain,Light,0,4:55 AM,33.126111,-96.109722,21-May-17,201705210455
Rain,Light,0,7:15 AM,33.126111,-96.109722,21-May-17,201705210715
Rain,Light,0,10:55 AM,33.126111,-96.109722,21-May-17,201705211055
Rain,Light,0,11:35 AM,33.126111,-96.109722,21-May-17,201705211135
Rain,Light,0,12:15 PM,33.126111,-96.109722,22-May-17,201705221215
Rain,Light,0,6:15 AM,33.126111,-96.109722,23-May-17,201705230615
Rain,Light,0,7:55 AM,33.126111,-96.109722,23-May-17,201705230755
Rain,Light,0,10:35 PM,33.126111,-96.109722,23-May-17,201705232235
Rain,Light,0,11:35 PM,33.126111,-96.109722,23-May-17,201705232335
Rain,Light,0,12:55 AM,33.126111,-96.109722,24-May-17,201705240055
Rain,Light,0,1:55 AM,33.126111,-96.109722,24-May-17,201705240155
Rain,Light,0,2:55 AM,33.126111,-96.109722,24-May-17,201705240255
Rain,Light,0,8:15 AM,33.126111,-96.109722,28-May-17,201705280815
Rain,Light,0,9:35 AM,33.126111,-96.109722,28-May-17,201705280935
Rain,Light,0,10:15 AM,33.126111,-96.109722,28-May-17,201705281015
Rain,Light,0,4:35 PM,33.126111,-96.109722,28-May-17,201705281635
Rain,Light,0,8:15 PM,33.126111,-96.109722,28-May-17,201705282015
Rain,Light,0,12:35 PM,33.126111,-96.109722,1-Jun-17,201706011235
Rain,Light,0,3:15 PM,33.126111,-96.109722,1-Jun-17,201706011515
Rain,Light,0,4:35 PM,33.126111,-96.109722,1-Jun-17,201706011635
Rain,Light,0,5:15 PM,33.126111,-96.109722,1-Jun-17,201706011715
Rain,Light,0,6:55 PM,33.126111,-96.109722,1-Jun-17,201706011855
Rain,Light,0,10:35 PM,33.126111,-96.109722,1-Jun-17,201706012235
Rain,Light,0,11:15 PM,33.126111,-96.109722,1-Jun-17,201706012315
Rain,Light,0,9:15 PM,33.126111,-96.109722,2-Jun-17,201706022115
Rain,Light,0,12:35 AM,33.126111,-96.109722,3-Jun-17,201706030035
Rain,Light,0,6:35 PM,33.126111,-96.109722,3-Jun-17,201706031835
Rain,Light,0,10:35 PM,33.126111,-96.109722,4-Jun-17,201706042235
Rain,Light,0,1:35 AM,33.126111,-96.109722,5-Jun-17,201706050135
Rain,Light,0,3:15 AM,33.126111,-96.109722,5-Jun-17,201706050315
Rain,Light,0,9:15 PM,33.126111,-96.109722,5-Jun-17,201706052115
Rain,Light,0,2:55 PM,33.126111,-96.109722,9-Jun-17,201706091455
Rain,Light,0,6:55 PM,33.126111,-96.109722,9-Jun-17,201706091855
Rain,Light,0,2:35 PM,33.126111,-96.109722,10-Jun-17,201706101435
Rain,Light,0,4:15 PM,33.126111,-96.109722,10-Jun-17,201706101615
Rain,Light,0,10:35 AM,33.126111,-96.109722,11-Jun-17,201706111035
Rain,Light,0,12:35 PM,33.126111,-96.109722,11-Jun-17,201706111235
Rain,Light,0,2:15 PM,33.126111,-96.109722,11-Jun-17,201706111415
Rain,Light,0,7:55 PM,33.126111,-96.109722,13-Jun-17,201706131955
Rain,Light,0,3:15 PM,33.126111,-96.109722,19-Jun-17,201706191515
Rain,Light,0,2:15 AM,33.126111,-96.109722,21-Jun-17,201706210215
Rain,Light,0,4:35 AM,33.126111,-96.109722,24-Jun-17,201706240435
Rain,Light,0,1:55 PM,33.126111,-96.109722,24-Jun-17,201706241355
Rain,Light,0,7:35 PM,33.126111,-96.109722,27-Jun-17,201706271935
Rain,Light,0,8:15 PM,33.126111,-96.109722,27-Jun-17,201706272015
Rain,Light,0,8:55 PM,33.126111,-96.109722,27-Jun-17,201706272055
Rain,Light,0,5:15 PM,33.126111,-96.109722,1-Jul-17,201707011715
Rain,Light,0,8:55 PM,33.126111,-96.109722,1-Jul-17,201707012055
Rain,Light,0,5:55 AM,33.126111,-96.109722,3-Jul-17,201707030555
Rain,Light,0,6:55 AM,33.126111,-96.109722,3-Jul-17,201707030655
Rain,Light,0,10:35 AM,33.126111,-96.109722,3-Jul-17,201707031035
Rain,Light,0,3:15 PM,33.126111,-96.109722,3-Jul-17,201707031515
Rain,Light,0,4:35 PM,33.126111,-96.109722,3-Jul-17,201707031635
Rain,Light,0,12:55 PM,33.126111,-96.109722,4-Jul-17,201707041255
Rain,Light,0,11:15 PM,33.126111,-96.109722,6-Jul-17,201707062315
Rain,Light,0,9:15 PM,33.126111,-96.109722,8-Jul-17,201707082115
Rain,Light,0,11:55 AM,33.126111,-96.109722,9-Jul-17,201707091155
Rain,Light,0,5:15 PM,33.126111,-96.109722,9-Jul-17,201707091715
Rain,Light,0,7:15 PM,33.126111,-96.109722,9-Jul-17,201707091915
Rain,Light,0,12:55 AM,33.126111,-96.109722,10-Jul-17,201707100055
Rain,Light,0,5:55 AM,33.126111,-96.109722,15-Jul-17,201707150555
Rain,Light,0,12:55 PM,33.126111,-96.109722,15-Jul-17,201707151255
Rain,Light,0,1:35 PM,33.126111,-96.109722,15-Jul-17,201707151335
Rain,Light,0,2:35 PM,33.126111,-96.109722,15-Jul-17,201707151435
Rain,Light,0,8:35 PM,33.126111,-96.109722,15-Jul-17,201707152035
Rain,Light,0,11:35 AM,33.126111,-96.109722,29-Jul-17,201707291135
Rain,Light,0,3:55 PM,33.126111,-96.109722,29-Jul-17,201707291555
Rain,Light,0,9:15 AM,33.126111,-96.109722,2-Aug-17,201708020915
Rain,Light,0,8:15 PM,33.126111,-96.109722,2-Aug-17,201708022015
Rain,Light,0,2:15 AM,33.126111,-96.109722,3-Aug-17,201708030215
Rain,Light,0,10:15 PM,33.126111,-96.109722,4-Aug-17,201708042215
Rain,Light,0,2:15 PM,33.126111,-96.109722,6-Aug-17,201708061415
Rain,Light,0,2:55 PM,33.126111,-96.109722,6-Aug-17,201708061455
Rain,Light,0,6:15 PM,33.126111,-96.109722,6-Aug-17,201708061815
Rain,Light,0,10:35 PM,33.126111,-96.109722,6-Aug-17,201708062235
Rain,Light,0,4:35 AM,33.126111,-96.109722,7-Aug-17,201708070435
Rain,Light,0,5:55 AM,33.126111,-96.109722,7-Aug-17,201708070555
Rain,Light,0,8:15 AM,33.126111,-96.109722,7-Aug-17,201708070815
Rain,Light,0,1:55 PM,33.126111,-96.109722,8-Aug-17,201708081355
Rain,Light,0,1:15 AM,33.126111,-96.109722,13-Aug-17,201708130115
Rain,Light,0,5:35 PM,33.126111,-96.109722,13-Aug-17,201708131735
Rain,Light,0,7:15 PM,33.126111,-96.109722,13-Aug-17,201708131915
Rain,Light,0,11:35 AM,33.126111,-96.109722,14-Aug-17,201708141135
Rain,Light,0,10:35 AM,33.126111,-96.109722,17-Aug-17,201708171035
Rain,Light,0,6:15 PM,33.126111,-96.109722,17-Aug-17,201708171815
Rain,Light,0,6:35 PM,33.126111,-96.109722,18-Aug-17,201708181835
Rain,Light,0,8:35 PM,33.126111,-96.109722,18-Aug-17,201708182035
Rain,Light,0,10:35 AM,33.126111,-96.109722,23-Aug-17,201708231035
Rain,Light,0,11:55 AM,33.126111,-96.109722,23-Aug-17,201708231155
Rain,Light,0,3:35 PM,33.126111,-96.109722,23-Aug-17,201708231535
Rain,Light,0,1:15 PM,33.126111,-96.109722,24-Aug-17,201708241315
Rain,Light,0,12:15 PM,33.126111,-96.109722,26-Aug-17,201708261215
Rain,Light,0,12:30 AM,33.126111,-96.109722,28-Sep-17,201709280030
Rain,Light,0,10:30 AM,33.126111,-96.109722,28-Sep-17,201709281030
Rain,Light,0,7:30 AM,33.126111,-96.109722,29-Sep-17,201709290730
Rain,Light,0,10:50 AM,33.126111,-96.109722,29-Sep-17,201709291050
Rain,Light,0,2:10 PM,33.126111,-96.109722,29-Sep-17,201709291410
Rain,Light,0,2:50 PM,33.126111,-96.109722,3-Oct-17,201710031450
Rain,Light,0,6:50 AM,33.126111,-96.109722,4-Oct-17,201710040650
Rain,Light,0,7:50 AM,33.126111,-96.109722,4-Oct-17,201710040750
Rain,Light,0,6:10 AM,33.126111,-96.109722,10-Oct-17,201710100610
Rain,Light,0,6:50 AM,33.126111,-96.109722,10-Oct-17,201710100650
Rain,Light,0,7:50 AM,33.126111,-96.109722,10-Oct-17,201710100750
Rain,Light,0,10:30 AM,33.126111,-96.109722,10-Oct-17,201710101030
Rain,Light,0,11:10 AM,33.126111,-96.109722,10-Oct-17,201710101110
Rain,Light,0,1:10 PM,33.126111,-96.109722,15-Oct-17,201710151310
Rain,Light,0,2:50 PM,33.126111,-96.109722,15-Oct-17,201710151450
Rain,Light,0,8:10 PM,33.126111,-96.109722,27-Oct-17,201710272010
Rain,Light,0,8:50 PM,33.126111,-96.109722,27-Oct-17,201710272050
Rain,Light,0,10:30 PM,33.126111,-96.109722,31-Oct-17,201710312230
Rain,Light,0,11:10 AM,33.126111,-96.109722,8-Nov-17,201711081110
Rain,Light,0,3:10 PM,33.126111,-96.109722,12-Nov-17,201711121510
Rain,Light,0,4:30 AM,33.126111,-96.109722,5-Dec-17,201712050430
Rain,Light,0,8:30 AM,33.126111,-96.109722,5-Dec-17,201712050830
Rain,Light,0,1:50 AM,33.126111,-96.109722,19-Dec-17,201712190150
Rain,Light,0,3:50 PM,33.126111,-96.109722,22-Dec-17,201712221550
Rain,Light,0,1:10 PM,33.126111,-96.109722,26-Dec-17,201712261310
Rain,Light,0,1:10 AM,33.126111,-96.109722,8-Jan-18,201801080110
Rain,Light,0,10:10 PM,33.126111,-96.109722,21-Jan-18,201801212210
Rain,Light,0,4:10 AM,33.126111,-96.109722,22-Jan-18,201801220410
Rain,Light,0,9:10 AM,33.126111,-96.109722,26-Jan-18,201801260910
Rain,Light,0,4:30 AM,33.126111,-96.109722,27-Jan-18,201801270430
Rain,Light,0,6:30 AM,33.126111,-96.109722,27-Jan-18,201801270630
Rain,Light,0,7:30 AM,33.126111,-96.109722,27-Jan-18,201801270730
Rain,Light,0,1:10 PM,33.126111,-96.109722,27-Jan-18,201801271310
Rain,Light,0,5:30 PM,33.126111,-96.109722,6-Feb-18,201802061730
Rain,Light,0,9:10 PM,33.126111,-96.109722,6-Feb-18,201802062110
Rain,Light,0,10:30 PM,33.126111,-96.109722,6-Feb-18,201802062230
Rain,Light,0,11:10 PM,33.126111,-96.109722,6-Feb-18,201802062310
Rain,Light,0,11:30 AM,33.126111,-96.109722,10-Feb-18,201802101130
Rain,Light,0,2:10 PM,33.126111,-96.109722,10-Feb-18,201802101410
Rain,Light,0,4:50 AM,33.126111,-96.109722,17-Feb-18,201802170450
Rain,Light,0,9:30 AM,33.126111,-96.109722,17-Feb-18,201802170930
Rain,Light,0,10:50 AM,33.126111,-96.109722,17-Feb-18,201802171050
Rain,Light,0,12:50 PM,33.126111,-96.109722,17-Feb-18,201802171250
Rain,Light,0,8:10 AM,33.126111,-96.109722,19-Feb-18,201802190810
Rain,Light,0,9:10 AM,33.126111,-96.109722,19-Feb-18,201802190910
Rain,Light,0,10:10 AM,33.126111,-96.109722,19-Feb-18,201802191010
Rain,Light,0,7:30 PM,33.126111,-96.109722,19-Feb-18,201802191930
Rain,Light,0,8:30 PM,33.126111,-96.109722,19-Feb-18,201802192030
Rain,Light,0,3:50 AM,33.126111,-96.109722,20-Feb-18,201802200350
Rain,Light,0,10:30 AM,33.126111,-96.109722,20-Feb-18,201802201030
Rain,Light,0,10:10 PM,33.126111,-96.109722,20-Feb-18,201802202210
Rain,Light,0,9:50 PM,33.126111,-96.109722,22-Feb-18,201802222150
Rain,Light,0,10:30 PM,33.126111,-96.109722,22-Feb-18,201802222230
Rain,Light,0,3:10 AM,33.126111,-96.109722,23-Feb-18,201802230310
Rain,Light,0,5:10 AM,33.126111,-96.109722,23-Feb-18,201802230510
Rain,Light,0,2:50 PM,33.126111,-96.109722,23-Feb-18,201802231450
Rain,Light,0,3:15 AM,33.126111,-96.109722,24-Feb-18,201802240315
Rain,Light,0,2:30 AM,33.126111,-96.109722,28-Feb-18,201802280230
Rain,Light,0,8:10 PM,33.126111,-96.109722,28-Feb-18,201802282010
Rain,Light,0,3:50 AM,33.126111,-96.109722,1-Mar-18,201803010350
Rain,Light,0,5:30 AM,33.126111,-96.109722,1-Mar-18,201803010530
Rain,Light,0,7:10 AM,33.126111,-96.109722,1-Mar-18,201803010710
Rain,Light,0,2:10 PM,33.126111,-96.109722,1-Mar-18,201803011410
Rain,Light,0,9:55 AM,33.126111,-96.109722,11-Mar-18,201803110955
Rain,Light,0,2:15 AM,33.126111,-96.109722,29-Mar-18,201803290215
Rain,Light,0,12:15 PM,33.126111,-96.109722,6-Apr-18,201804061215
Rain,Light,0,10:35 PM,33.126111,-96.109722,6-Apr-18,201804062235
Rain,Light,0,2:35 AM,33.126111,-96.109722,7-Apr-18,201804070235
Rain,Light,0,3:15 PM,33.126111,-96.109722,7-Apr-18,201804071515
Rain,Light,0,6:15 PM,33.126111,-96.109722,7-Apr-18,201804071815
Rain,Light,0,5:50 PM,33.126111,-96.109722,13-Apr-18,201804131750
Rain,Light,0,6:50 PM,33.126111,-96.109722,13-Apr-18,201804131850
Rain,Light,0,10:10 PM,33.126111,-96.109722,13-Apr-18,201804132210
Rain,Light,0,11:30 PM,33.126111,-96.109722,13-Apr-18,201804132330
Rain,Light,0,12:10 AM,33.126111,-96.109722,14-Apr-18,201804140010
Rain,Light,0,1:50 AM,33.126111,-96.109722,14-Apr-18,201804140150
Rain,Light,0,5:50 PM,33.126111,-96.109722,21-Apr-18,201804211750
Rain,Light,0,11:30 PM,33.126111,-96.109722,21-Apr-18,201804212330
Rain,Light,0,2:30 AM,33.126111,-96.109722,22-Apr-18,201804220230
Rain,Light,0,7:10 AM,33.126111,-96.109722,25-Apr-18,201804250710
Rain,Light,0,8:10 AM,33.126111,-96.109722,25-Apr-18,201804250810
Rain,Light,0,11:30 AM,33.126111,-96.109722,3-May-18,201805031130
Rain,Light,0,5:30 PM,33.126111,-96.109722,3-May-18,201805031730
Rain,Light,0,7:10 AM,33.126111,-96.109722,4-May-18,201805040710
Rain,Light,0,10:30 PM,33.126111,-96.109722,4-May-18,201805042230
Rain,Light,0,10:10 AM,33.126111,-96.109722,15-May-18,201805151010
Rain,Light,0,11:10 AM,33.126111,-96.109722,15-May-18,201805151110
Rain,Light,0,1:10 PM,33.126111,-96.109722,15-May-18,201805151310
Rain,Light,0,2:50 PM,33.126111,-96.109722,15-May-18,201805151450
Rain,Light,0,4:10 PM,33.126111,-96.109722,15-May-18,201805151610
Rain,Light,0,4:10 PM,33.126111,-96.109722,20-May-18,201805201610
Rain,Light,0,6:50 PM,33.126111,-96.109722,20-May-18,201805201850
Rain,Light,0,7:15 PM,33.126111,-96.109722,25-May-18,201805251915
Rain,Light,0,11:10 PM,33.126111,-96.109722,25-May-18,201805252310
Rain,Light,0,7:50 AM,33.126111,-96.109722,26-May-18,201805260750
Rain,Light,0,8:50 AM,33.126111,-96.109722,26-May-18,201805260850
Rain,Light,0,2:30 PM,33.126111,-96.109722,4-Jun-18,201806041430
Rain,Light,0,6:30 PM,33.126111,-96.109722,4-Jun-18,201806041830
Rain,Light,0,7:10 PM,33.126111,-96.109722,4-Jun-18,201806041910
Rain,Light,0,10:50 PM,33.126111,-96.109722,4-Jun-18,201806042250
Rain,Light,0,12:30 PM,33.126111,-96.109722,5-Jun-18,201806051230
Rain,Light,0,1:30 PM,33.126111,-96.109722,5-Jun-18,201806051330
Rain,Light,0,2:10 PM,33.126111,-96.109722,5-Jun-18,201806051410
Rain,Light,0,2:50 PM,33.126111,-96.109722,5-Jun-18,201806051450
Rain,Light,0,4:30 PM,33.126111,-96.109722,5-Jun-18,201806051630
Rain,Light,0,11:30 PM,33.126111,-96.109722,7-Jun-18,201806072330
Rain,Light,0,8:10 PM,33.126111,-96.109722,12-Jun-18,201806122010
Rain,Light,0,11:10 AM,33.126111,-96.109722,19-Jun-18,201806191110
Rain,Light,0,10:30 AM,33.126111,-96.109722,23-Jun-18,201806231030
Rain,Light,0,2:10 PM,33.126111,-96.109722,23-Jun-18,201806231410
Rain,Light,0,3:50 PM,33.126111,-96.109722,24-Jun-18,201806241550
Rain,Light,0,9:30 AM,33.126111,-96.109722,2-Jul-18,201807020930
Rain,Light,0,1:30 AM,33.126111,-96.109722,4-Jul-18,201807040130
Rain,Light,0,2:30 AM,33.126111,-96.109722,4-Jul-18,201807040230
Rain,Light,0,7:10 PM,33.126111,-96.109722,5-Jul-18,201807051910
Rain,Light,0,7:10 PM,33.126111,-96.109722,6-Jul-18,201807061910
Rain,Light,0,9:10 PM,33.126111,-96.109722,6-Jul-18,201807062110
Rain,Light,0,10:10 PM,33.126111,-96.109722,6-Jul-18,201807062210
Rain,Light,0,12:10 AM,33.126111,-96.109722,7-Jul-18,201807070010
Rain,Light,0,2:30 AM,33.126111,-96.109722,8-Jul-18,201807080230
Rain,Light,0,2:10 AM,33.126111,-96.109722,9-Jul-18,201807090210
Rain,Light,0,11:10 PM,33.126111,-96.109722,9-Jul-18,201807092310
Rain,Light,0,12:10 AM,33.126111,-96.109722,10-Jul-18,201807100010
Rain,Light,0,11:10 PM,33.126111,-96.109722,10-Jul-18,201807102310
Rain,Light,0,9:50 PM,33.126111,-96.109722,11-Jul-18,201807112150
Rain,Light,0,8:50 PM,33.126111,-96.109722,12-Jul-18,201807122050
Rain,Light,0,3:50 AM,33.126111,-96.109722,13-Jul-18,201807130350
Rain,Light,0,11:55 PM,33.126111,-96.109722,28-Jul-18,201807282355
Rain,Light,0,3:30 PM,33.126111,-96.109722,30-Jul-18,201807301530
Rain,Light,0,1:10 PM,33.126111,-96.109722,9-Aug-18,201808091310
Rain,Light,0,1:30 PM,33.126111,-96.109722,10-Aug-18,201808101330
Rain,Light,0,2:55 PM,33.126111,-96.109722,10-Aug-18,201808101455
Rain,Light,0,4:50 PM,33.126111,-96.109722,10-Aug-18,201808101650
Rain,Light,0,6:30 PM,33.126111,-96.109722,10-Aug-18,201808101830
Rain,Light,0,10:30 PM,33.126111,-96.109722,11-Aug-18,201808112230
Rain,Light,0,2:10 AM,33.126111,-96.109722,12-Aug-18,201808120210
Rain,Light,0,2:50 AM,33.126111,-96.109722,12-Aug-18,201808120250
Rain,Light,0,1:30 AM,33.126111,-96.109722,13-Aug-18,201808130130
Rain,Light,0,11:30 AM,33.126111,-96.109722,13-Aug-18,201808131130
Rain,Light,0,10:10 PM,33.126111,-96.109722,13-Aug-18,201808132210
Rain,Light,0,12:10 AM,33.126111,-96.109722,14-Aug-18,201808140010
Rain,Light,0,4:50 PM,33.126111,-96.109722,14-Aug-18,201808141650
Rain,Light,0,2:50 PM,33.126111,-96.109722,17-Aug-18,201808171450
Rain,Light,0,10:50 AM,33.126111,-96.109722,18-Aug-18,201808181050
Rain,Light,0,11:50 AM,33.126111,-96.109722,18-Aug-18,201808181150
Rain,Light,0,10:50 PM,33.126111,-96.109722,19-Aug-18,201808192250
Rain,Light,0,12:10 AM,33.126111,-96.109722,20-Aug-18,201808200010
Rain,Light,0,2:50 AM,33.126111,-96.109722,30-Aug-18,201808300250
Rain,Light,0,3:30 AM,33.126111,-96.109722,30-Aug-18,201808300330
Rain,Light,0,7:50 PM,33.126111,-96.109722,2-Sep-18,201809021950
Rain,Light,0,4:10 PM,33.126111,-96.109722,3-Sep-18,201809031610
Rain,Light,0,7:30 PM,33.126111,-96.109722,3-Sep-18,201809031930
Rain,Light,0,11:50 PM,33.126111,-96.109722,3-Sep-18,201809032350
Rain,Light,0,12:50 AM,33.126111,-96.109722,4-Sep-18,201809040050
Rain,Light,0,3:30 PM,33.126111,-96.109722,4-Sep-18,201809041530
